wgt_fx,wgt_fx_theta,ml_theta1,ml_theta2,ml_theta3,ml_theta4,alg,0,1,2,3,4
1,"0.16,0.2799999999999999",250,2,2,0,0,1.4114128586654815,0.8543129647145468,1.290449064503374,0.9865356850696332,1.59151467482378
1,"0.16,0.2799999999999999",250,2,2,1,0,1.4043048993774905,0.8695153494942632,1.28822868840227,1.0011903131912974,1.5740209061938462
1,"0.16,0.2799999999999999",250,2,4,0,0,1.4050740885414303,0.8250965192838708,1.230234653944441,0.9502491026263238,1.5547527252558848
1,"0.16,0.2799999999999999",250,2,4,1,0,1.4171503196238153,0.8202319396142002,1.233202953954684,0.9854948841674842,1.5773579791521004
1,"0.16,0.2799999999999999",250,2,6,0,0,1.4180378897009085,0.7968223658639766,1.1731744565146116,0.9562179186491878,1.5033924510400918
1,"0.16,0.2799999999999999",250,2,6,1,0,1.4021918487078793,0.7978308245875003,1.2081999063233415,0.9308040908453699,1.5066971231926902
1,"0.16,0.2799999999999999",250,2,8,0,0,1.3601884365745838,0.7790941177078773,1.169689853282728,0.9137696938710432,1.4835929602826026
1,"0.16,0.2799999999999999",250,2,8,1,0,1.3651822657364172,0.7737800322620066,1.169690372559573,0.897444649986843,1.488321355718616
1,"0.16,0.2799999999999999",300,0,2,0,0,1.4278902448620336,0.8585819227614805,1.2751026151880929,0.986513616456238,1.5763579574702111
1,"0.16,0.2799999999999999",300,0,2,1,0,1.4260511056915366,0.8766466884878368,1.2843714133017945,0.9884228810369106,1.5568449500797972
1,"0.16,0.2799999999999999",300,0,4,0,0,1.437482997137016,0.8320875866463282,1.2298586294318068,0.9641069705141844,1.5297841450439535
1,"0.16,0.2799999999999999",300,0,4,1,0,1.4077458607649742,0.8348335567127858,1.2326318304431705,0.951837846384738,1.5551291538773444
1,"0.16,0.2799999999999999",300,0,6,0,0,1.4077250767081293,0.8144034573164239,1.1784093540549119,0.9513750495971685,1.5171318654039343
1,"0.16,0.2799999999999999",300,0,6,1,0,1.4313883248456032,0.7924641684349936,1.1730012394017277,0.9279119976284033,1.5137073175983016
1,"0.16,0.2799999999999999",300,0,8,0,0,1.3815489667203853,0.7817321093567422,1.1588309050195822,0.894888568799721,1.5066604340738807
1,"0.16,0.2799999999999999",300,0,8,1,0,1.3763171644163648,0.784917081307049,1.1471652418100367,0.900494509874469,1.5013251337554885
1,"0.16,0.2799999999999999",300,1,2,0,0,1.4175718966029445,0.8626488586532994,1.291099327113514,1.0039306029853008,1.5624176217322558
1,"0.16,0.2799999999999999",300,1,2,1,0,1.419149202162614,0.8650486375917811,1.2796320033006285,1.015155177917879,1.5765035541535228
1,"0.16,0.2799999999999999",300,1,4,0,0,1.403560217209257,0.8151493661790041,1.2315685177698652,0.9727620832870886,1.5486039957598086
1,"0.16,0.2799999999999999",300,1,4,1,0,1.4123068188134884,0.8210810592518275,1.2440463945737665,0.9595226069992638,1.5608837323483016
1,"0.16,0.2799999999999999",300,1,6,0,0,1.4069262938456997,0.8178614253112796,1.1781085759614691,0.9385933564220421,1.5120013280673599
1,"0.16,0.2799999999999999",300,1,6,1,0,1.3936978721432918,0.8052491649128332,1.1859984104871135,0.9395728499780616,1.5176646691458326
1,"0.16,0.2799999999999999",300,1,8,0,0,1.3934534908309248,0.7805282643147154,1.1549471923599797,0.9103313687070049,1.4822036466791164
1,"0.16,0.2799999999999999",300,1,8,1,0,1.3610003702297686,0.7857044652213445,1.1448549319711212,0.9013736469121466,1.492650475991107
1,"0.16,0.2799999999999999",300,2,2,0,0,1.414444067403047,0.8684439990001589,1.2982630213604776,0.9990023337273868,1.5669664582283884
1,"0.16,0.2799999999999999",300,2,2,1,0,1.4112701390423734,0.855154871906044,1.3010271481307205,1.0112911568731167,1.5641436656717742
1,"0.16,0.2799999999999999",300,2,4,0,0,1.39004481892807,0.82371406253252,1.2365522832657074,0.95915416727092,1.5584020349335865
