wgt_fx,wgt_fx_theta,ml_theta1,ml_theta2,alg,0,1,2,3,4
1,"0.12,0.4199999999999999",0.10024175246161601,1.0,2,0.6554188990627529,1.3870755060393902,0.7129345803444738,1.0839133108302275,1.1903790846195925
1,"0.12,0.4199999999999999",0.11011968922401777,0.4,2,0.6712884441224526,1.3838922276704715,0.7100041805348821,1.04599358332326,1.1879008984646044
1,"0.12,0.4199999999999999",0.11011968922401777,0.5,2,0.6663647794446517,1.3844461962927535,0.71038425627687,1.0527573419763618,1.188040846632836
1,"0.12,0.4199999999999999",0.11011968922401777,0.6,2,0.6623190099082784,1.3850344731171198,0.7108592888919745,1.0598492750757948,1.1883494514798223
1,"0.12,0.4199999999999999",0.11011968922401777,0.7,2,0.6591639831534363,1.385658242717177,0.7114298963817551,1.0672633814014287,1.1888270052491616
1,"0.12,0.4199999999999999",0.11011968922401777,0.8,2,0.6568942568497408,1.386315214313488,0.712093939646873,1.075005121922734,1.189473963609216
1,"0.12,0.4199999999999999",0.11011968922401777,0.8999999999999999,2,0.6555089612797579,1.3870070907012957,0.712853340532778,1.0830735822647104,1.1902896298801087
1,"0.12,0.4199999999999999",0.11011968922401777,1.0,2,0.6550084769743723,1.387732368650032,0.7137072833939978,1.0914697643646503,1.191272555763354
1,"0.12,0.4199999999999999",0.12097100915546753,0.4,2,0.6692318675046676,1.3841085107244757,0.7101432439076383,1.0486286625238428,1.187937598302386
1,"0.12,0.4199999999999999",0.12097100915546753,0.5,2,0.664252592413081,1.3847347970745032,0.7106079609967655,1.0562157716497715,1.188173285904095
1,"0.12,0.4199999999999999",0.12097100915546753,0.6,2,0.6603436880113123,1.3854021592565011,0.7111861092618448,1.0641994742538226,1.1886138461756222
1,"0.12,0.4199999999999999",0.12097100915546753,0.7,2,0.6575000238335451,1.386110399288813,0.7118791473249166,1.0725775179125479,1.189257272640224
1,"0.12,0.4199999999999999",0.12097100915546753,0.8,2,0.6557254720903534,1.3868615417901489,0.7126869255433489,1.081346133081095,1.1901057379328788
1,"0.12,0.4199999999999999",0.12097100915546753,0.8999999999999999,2,0.6550204234949554,1.3876532379596458,0.7136088382166961,1.0905098629869703,1.1911563496821307
1,"0.12,0.4199999999999999",0.12097100915546753,1.0,2,0.6553821795441664,1.3884856340856384,0.7146443352593783,1.1000740410921723,1.1924107647041053
1,"0.12,0.4199999999999999",0.13289163054503464,0.4,2,0.6671414779860051,1.384353376208523,0.7103136539921552,1.051580086855007,1.1880081490238592
1,"0.12,0.4199999999999999",0.13289163054503464,0.5,2,0.6621912620586771,1.385060510179908,0.7108791918552352,1.0601089877686638,1.1883665376554984
1,"0.12,0.4199999999999999",0.13289163054503464,0.6,2,0.6585290276915078,1.3858189989040517,0.7115837444675639,1.0691105178924847,1.1889712740997223
1,"0.12,0.4199999999999999",0.13289163054503464,0.7,2,0.6561595403769663,1.3866269863681753,0.7124256095797608,1.07859094275712,1.1898230019015053
1,"0.12,0.4199999999999999",0.13289163054503464,0.8,2,0.6550803544159884,1.3874852174846966,0.7134060509493118,1.0885448623478138,1.1909194884810534
1,"0.12,0.4199999999999999",0.13289163054503464,0.8999999999999999,2,0.65529012930469,1.3883931161825673,0.714524493392831,1.0989742274806322,1.1922626291262173
1,"0.12,0.4199999999999999",0.13289163054503464,1.0,2,0.6567877899302236,1.3893513521130676,0.715780171365733,1.1033571314063881,1.1938502313767951
1,"0.12,0.4199999999999999",0.14598692357953108,0.4,2,0.6650252581605921,1.3846295783007216,0.710521486210042,1.0548883761527317,1.188121606207901
1,"0.12,0.4199999999999999",0.14598692357953108,0.5,2,0.6602187329109482,1.3854311749131933,0.711210601136212,1.064492086447581,1.1886360897496042
1,"0.12,0.4199999999999999",0.14598692357953108,0.6,2,0.6569698503026473,1.3862929051297614,0.7120657217911076,1.0746652581800946,1.1894469634481832
1,"0.12,0.4199999999999999",0.14598692357953108,0.7,2,0.6552761662597903,1.387216456812442,0.7130884650638399,1.0854114811262692,1.1905549018987887
1,"0.12,0.4199999999999999",0.14598692357953108,0.8,2,0.6551393405847556,1.3881996048441823,0.7142776615887565,1.0967305007076011,1.1919603347458136
1,"0.12,0.4199999999999999",0.14598692357953108,0.8999999999999999,2,0.6565583346129916,1.3892438887840814,0.7156336231436432,1.1033571314063881,1.193662193894839
1,"0.12,0.4199999999999999",0.14598692357953108,1.0,2,0.6595327692942851,1.3903485085786391,0.7171563924051575,1.1033571314063881,1.1956597459971436
1,"0.12,0.4199999999999999",0.16037264174430846,0.4,2,0.6629420985237885,1.384940412074364,0.7107738887616916,1.0586103947612442,1.188290853259335
1,"0.12,0.4199999999999999",0.16037264174430846,0.5,2,0.6584219765140641,1.385850438128946,0.7116118182156456,1.069439053869263,1.1889998727492086
1,"0.12,0.4199999999999999",0.16037264174430846,0.6,2,0.6557792743631027,1.3868346776026355,0.7126518143254856,1.0809557466970343,1.190068131732365
1,"0.12,0.4199999999999999",0.16037264174430846,0.7,2,0.655015592563367,1.3878905808978579,0.7138927893944196,1.0931632715274904,1.191494945829115
1,"0.12,0.4199999999999999",0.16037264174430846,0.8,2,0.6561312674210679,1.389020808078443,0.7153348240429139,1.1033571314063881,1.193279716119169
1,"0.12,0.4199999999999999",0.16037264174430846,0.8999999999999999,2,0.6591257501753539,1.3902233004328874,0.7169784916772419,1.1033571314063881,1.1954226003694848
1,"0.12,0.4199999999999999",0.16037264174430846,1.0,2,0.6639974292904827,1.391499594836928,0.7188232504240623,1.1033571314063881,1.197922963853216
1,"0.12,0.4199999999999999",0.17617594500535416,0.4,2,0.6609335656042723,1.3852937691004887,0.7110814414710925,1.062802111345451,1.1885292774435274
1,"0.12,0.4199999999999999",0.17617594500535416,0.5,2,0.6568827998709365,1.3863290111173172,0.7121008557145614,1.0750321679076449,1.189483992544547
1,"0.12,0.4199999999999999",0.17617594500535416,0.6,2,0.6551002522522749,1.3874522312390314,0.7133627446183635,1.0880959270578214,1.1908704861334962
1,"0.12,0.4199999999999999",0.17617594500535416,0.7,2,0.655585887692472,1.3886647014588704,0.7148671059490377,1.101984580528382,1.1926897704507613
1,"0.12,0.4199999999999999",0.17617594500535416,0.8,2,0.6583392103782437,1.3899649320179515,0.7166154404834184,1.1033571314063881,1.1949412093613148
1,"0.12,0.4199999999999999",0.17617594500535416,0.8999999999999999,2,0.6633601273627131,1.391353908178117,0.7186065127347966,1.1033571314063881,1.1976253886532058
1,"0.12,0.4199999999999999",0.17617594500535416,1.0,2,0.6706509104664131,1.3928312912151986,0.7208414426523575,1.1033571314063881,1.2007415423358674
1,"0.12,0.4199999999999999",0.19353652381691902,0.4,2,0.6590609540383231,1.3856935680288218,0.7114557967557901,1.06753003017685,1.188855973145012
1,"0.12,0.4199999999999999",0.19353652381691902,0.5,2,0.655719419321318,1.386873511776758,0.7126934981323164,1.0813702370630334,1.1901145858991073
1,"0.12,0.4199999999999999",0.19353652381691902,0.6,2,0.6551140751400104,1.3881607849653854,0.7142241148929674,1.0962126181627196,1.1918955265709694
1,"0.12,0.4199999999999999",0.19353652381691902,0.7,2,0.6572451609277449,1.389554194346028,0.7160485184291177,1.1033571314063881,1.194199023761661
