wgt_fx,wgt_fx_theta,ml_theta1,ml_theta2,ml_theta3,ml_theta4,alg,0,1,2,3,4
0,0.1,100,0,2,0,0,1.442047928916426,0.8504317366022478,1.1987737693343132,0.8525055994239562,1.439160069965769
1,"0.16,0.2799999999999999",250,2,2,1,0,1.4283402076607588,0.8767964788959988,1.302107655820814,0.9984389577073691,1.5818875566947106
0,0.1,100,0,4,0,0,1.410826870836152,0.8286668100297658,1.1446098797425996,0.856311036758598,1.4237400670550278
0,0.1,100,0,4,1,0,1.4037289850158368,0.8333825971082801,1.172822653470556,0.831056060062128,1.4051451983367944
0,0.1,100,0,6,0,0,1.38821506914635,0.8105108603418226,1.1274537686611188,0.832372919756188,1.4337300058152274
0,0.1,100,0,6,1,0,1.3635515206951676,0.7909214532409075,1.1331363398037422,0.8239345680301988,1.399158725139146
0,0.1,100,0,8,0,0,1.3971178782264997,0.7502378849372194,1.0899801984178628,0.7835151052008087,1.4216494727801545
0,0.1,100,0,8,1,0,1.3327691657296208,0.7838641136257232,1.0702340961528725,0.7942174500225706,1.4399241143308634
0,0.1,100,1,2,0,0,1.4194194878873514,0.8559615172586478,1.1955778206093481,0.8619519864967247,1.4438976450280552
0,0.1,100,1,2,1,0,1.4122704178187437,0.8400504036673226,1.2085883026623594,0.8867311535295952,1.4710137523739304
0,0.1,100,1,4,0,0,1.3969463121317818,0.8453977676164788,1.157793726869696,0.811947701135501,1.433006946443129
0,0.1,100,1,4,1,0,1.4336011743412866,0.8311824553069795,1.1696878987548336,0.8216427833405413,1.44297343631475
0,0.1,100,1,6,0,0,1.4070554616105901,0.8040694067126168,1.1516611160303067,0.8030012951452558,1.4266384114613322
0,0.1,100,1,6,1,0,1.3681038248909296,0.7953439235437335,1.0932422599205303,0.8211510603763709,1.4516526340390778
0,0.1,100,1,8,0,0,1.4030716322319667,0.7558726434247689,1.0863985418981859,0.7964708710534733,1.4240341416896691
0,0.1,100,1,8,1,0,1.3927208508009745,0.7422564095196141,1.0688212581595788,0.819119679643349,1.4392430613683587
0,0.1,100,2,2,0,0,1.4025413825031745,0.8507572298915173,1.1773787200936503,0.8506325982120598,1.4428341906602715
0,0.1,100,2,2,1,0,1.4195348153862246,0.8483626937058137,1.2126989245102233,0.8359135761538358,1.4807249406347192
