wgt_fx,wgt_fx_theta,ml_theta1,alg,0,1,2,3,4
0,0.1,0.00269404178880057,1,1.0105138498976842,1.1108223026846418,0.9959167275910848,0.8731010733527016,1.159419396718953
0,0.1,0.002822320616621125,1,1.0105015671994224,1.1107896757274425,0.9931192235177115,0.8732094246945441,1.1594027773412883
0,0.1,0.0029567075373953316,1,1.0104887263218152,1.110755526568536,0.9902336995563361,0.8733229771726083,1.1594275762468407
0,0.1,0.0030974933925672814,1,1.010475303287081,1.1107197516442604,0.9872588066188933,0.8734419825286475,1.1594535603659468
0,0.1,0.0032449828722153863,1,1.0104612732292493,1.110682346395388,0.9841964949882464,0.8735667048896406,1.1594807865619488
0,0.1,0.0033994951744654917,1,1.0104466103765868,1.1106431671507278,0.9810462455546176,0.873697421396366,1.1595093144475597
0,0.1,0.0035613646963025,1,1.0104312880355992,1.1106021688033967,0.9778103281227558,0.8738344228656871,1.1595392065198478
0,0.1,0.0037309417572754804,1,1.0104152785769143,1.110559268994358,0.9744917206505141,0.873978014488533,1.1595705283020488
0,0.1,0.003908593357662548,1,1.010398553423395,1.1105143817953118,0.9710916779945165,0.8741285165656715,1.1596033484925674
0,0.1,0.004094703972736328,1,1.0103810830408761,1.1104674176357034,0.9676146867199881,0.8742862652835252,1.1596377391215476
0,0.1,0.004289676384849001,1,1.0103628369319528,1.1104182831730927,0.9640662038068915,0.874451613532422,1.1596737757154263
0,0.1,0.0044939325551376355,1,1.0103437836333127,1.1103668811615985,0.9604510183588185,0.8746249317698358,1.1597115374698994
0,0.1,0.004707914536736497,1,1.0103238907171517,1.1103130767957012,0.9567750137568606,0.8748066089313495,1.1597511074317526
0,0.1,0.004932085431472612,1,1.010303124797281,1.1102568317457122,0.9530489371935295,0.8749970533922564,1.1597925726900482
0,0.1,0.005166930392115121,1,1.0102814515405956,1.1101979692906694,0.9500452176183324,0.87519669398292,1.159836024577174
0,0.1,0.0054129576723474775,1,1.0102588356846587,1.1101364420081812,0.9497952428273222,0.8754059810612284,1.1598815588803033
0,0.1,0.005670699726734896,1,1.010235241062232,1.1100720645759687,0.9495337514595037,0.875625387645716,1.1599292760638393
0,0.1,0.005940714363067521,1,1.010210630633681,1.1100047468044365,0.9492602327946281,0.8758554106131756,1.1599792815034609
0,0.1,0.006223585949573357,1,1.010184966528285,1.1099343274359237,0.9489741554649674,0.876096571964861,1.1600316857324142
0,0.1,0.0065199266796134745,1,1.0101582100955866,1.1098607392288102,0.9486749668300737,0.8763494201656709,1.1600866047007494
0,0.1,0.006830377896596692,1,1.0101303219680575,1.1097838106803442,0.9483620923566588,0.8766145315610304,1.1601441600482272
0,0.1,0.007155611481981033,1,1.010101262136475,1.1097033656471413,0.9480349350072504,0.876892511876523,1.1602044793916824
0,0.1,0.0074963313093659245,1,1.0100709900395628,1.1096192879793272,0.9476928746417612,0.8771839978057089,1.1602676966276757
0,0.1,0.007853274767822112,1,1.0100394646696245,1.1095314233435638,0.9473352674366993,0.8774896586919602,1.1603339522513165
0,0.1,0.008227214357756044,1,1.0100066446960663,1.109439579583781,0.9469614453273478,0.8778101983105873,1.160403393692193
0,0.1,0.00861895936276254,1,1.0099724886089156,1.109343655892866,0.9465707154789478,0.8781463567580028,1.1604761756684214
0,0.1,0.009029357601084009,1,1.0099369548846688,1.1092434166218237,0.9461623597936796,0.878498912455178,1.1605524605598814
0,0.1,0.00945929726046671,1,1.0099000021770348,1.109138717098852,0.9457356344610959,0.8788686842732137,1.1606324188017687
0,0.1,0.009909708820385039,1,1.0098615895354244,1.1090293428690037,0.9452897695605994,0.8792565337894398,1.1607162292996993
0,0.1,0.010381567065794057,1,1.0098216766543215,1.10891516898632,0.9448239687256029,0.8796633676831176,1.1608040798676451
0,0.1,0.010875893196768226,1,1.0097802241570053,1.108795937817093,0.9443374088801726,0.8800901402805328,1.1608961676901008
0,0.1,0.011393757038592344,1,1.0097371939174464,1.1086714497512173,0.943829240060225,0.8805378562600326,1.1609926998099631
0,0.1,0.011936279357087463,1,1.0096925494246103,1.108541561543157,0.9432985853327804,0.8810075735284024,1.1610938936437005
0,0.1,0.012504634284182923,1,1.0096462561938124,1.1084059687179504,0.9427445408283219,0.8815004062808892,1.1611999775255188
0,0.1,0.013100051858983747,1,1.0095982822302743,1.1082645474744104,0.9421661759030524,0.8820175282581668,1.1613111912823333
0,0.1,0.013723820689832899,1,1.009548598550538,1.1081170141475565,0.9415625334497553,0.882560176214615,1.1614277868414884
0,0.1,0.01437729074312966,1,1.009497179767989,1.1079631724002563,0.9409326303780563,0.8831296536134601,1.161550028873317
0,0.1,0.015061876264939662,1,1.0094440047493651,1.107802760364017,0.9402754582872419,0.8837273345655915,1.161678195470767
0,0.1,0.015779058841719554,1,1.0093890573498352,1.1076355424138382,0.9395899843573334,0.8843546680302667,1.161812578868489
0,0.1,0.01653039060678045,1,1.009332327235005,1.107461308616366,0.9388751524869771,0.8850131822974173,1.161953486203964
0,0.1,0.01731749759942951,1,1.0092738107990469,1.107279815391952,0.9381298847098194,0.8857044897729206,1.1621012403234279
0,0.1,0.01814208328405955,1,1.0092135121890917,1.1070907584672631,0.9373530829245063,0.8864302920899946,1.1622561806355607
0,0.1,0.019005932236802844,1,1.0091514444470322,1.1068939484963234,0.9365436309772331,0.8871923855718227,1.162418664016132
0,0.1,0.019910914007727567,1,1.0090876307810328,1.1066891359349091,0.9357003971399874,0.8879926670726489,1.1625890657670304
0,0.1,0.020858987166935804,1,1.0090221059802533,1.1064760148855919,0.9348222370322207,0.8888331402269055,1.1627677806333765
