wgt_fx,wgt_fx_theta,ml_theta1,ml_theta2,ml_theta3,ml_theta4,alg,0,1,2,3,4
0,0.1,100,0,2,0,0,1.3818443056423533,0.7526467269109544,1.1819835147186393,0.8852657336549137,1.4472874982151367
1,"0.16,0.2799999999999999",250,2,2,1,0,1.2611217647165838,0.8347923298611197,1.2622205980275443,0.752742276225616,1.3544330587209144
0,0.1,100,0,4,0,0,1.3452201193451452,0.7401074273468323,1.1698117213329633,0.8783482220093695,1.4117463653467246
0,0.1,100,0,4,1,0,1.355508269350103,0.7048461096264769,1.154992853289766,0.888408922224109,1.4220427050885642
0,0.1,100,0,6,0,0,1.3095943777482315,0.7280710580248488,1.1525961014963875,0.8509115329397081,1.4043638503185707
0,0.1,100,0,6,1,0,1.334140119257082,0.7191274074447208,1.1477290185176625,0.8538524924454831,1.3823247495329376
0,0.1,100,0,8,0,0,1.3436830680624028,0.7120310769907269,1.1610013573706839,0.86447900338121,1.4048404120945053
0,0.1,100,0,8,1,0,1.338670497826057,0.7040076809630827,1.1617147314782625,0.8429833848753674,1.367821208693843
0,0.1,100,1,2,0,0,1.3610957004768418,0.7655487595976203,1.1867780955268288,0.8997552660455409,1.4467498739028608
0,0.1,100,1,2,1,0,1.3937378220565226,0.7682046623804186,1.2132972430591076,0.9077549405831258,1.486304645313228
0,0.1,100,1,4,0,0,1.3325456504652997,0.7409125943292345,1.1652584674821487,0.8751034478573458,1.3964090876486648
0,0.1,100,1,4,1,0,1.3570147352440305,0.7177938541783413,1.1541700542216766,0.89736201729617,1.4095340025111713
0,0.1,100,1,6,0,0,1.3579718425421672,0.716620486899707,1.1523138336127356,0.8664786040889535,1.382932621794239
0,0.1,100,1,6,1,0,1.3476949386554946,0.686351079826754,1.1543139161161564,0.8599180548238079,1.397580357409326
0,0.1,100,1,8,0,0,1.340784561878901,0.716535738021517,1.1657747083081436,0.8686849693347805,1.397488260220199
0,0.1,100,1,8,1,0,1.3521273707780674,0.7184974803787326,1.1749123686621825,0.8426890341081361,1.3673671412774198
0,0.1,100,2,2,0,0,1.391800423620189,0.7503769983731731,1.2076627337653196,0.907371062386971,1.4633321829555799
0,0.1,100,2,2,1,0,1.3633781979943496,0.7534160731714504,1.1926220349996983,0.9024968410427057,1.4911583668538846
0,0.1,100,2,4,0,0,1.3713499357044,0.7376641842286085,1.1444242174859116,0.8725614538592629,1.4631403388434028
0,0.1,100,2,4,1,0,1.353315697727602,0.7490422851521918,1.1870268885366488,0.8686966560659812,1.4397610193352715
0,0.1,100,2,6,0,0,1.351860597832322,0.7352696400941238,1.1730903071986098,0.8723278663961913,1.4060500538917895
0,0.1,100,2,6,1,0,1.3367067273983093,0.723187189090031,1.1899512843994275,0.8770534259907985,1.4003690686287174
0,0.1,100,2,8,0,0,1.348926338913433,0.7024795044498681,1.1750271265408234,0.8719241022354932,1.420832394076318
0,0.1,100,2,8,1,0,1.3474640493345735,0.7191255578083027,1.1382410901387114,0.858727188123148,1.381797812235191
0,0.1,150,0,2,0,0,1.3552392446816328,0.7875054999142965,1.1978875219040954,0.909772327780156,1.4660093095619668
0,0.1,150,0,2,1,0,1.3506390206380685,0.7518557458738989,1.2134685494061503,0.8767882356739223,1.4375677455224831
0,0.1,150,0,4,0,0,1.3459386322207185,0.7007002672430482,1.1790566193023468,0.8717874753969079,1.403155802441745
0,0.1,150,0,4,1,0,1.3406294125940328,0.7081525662054438,1.1742824869653663,0.8545009042696717,1.4254956513508772
0,0.1,150,0,6,0,0,1.3258428803198243,0.7258284485750023,1.1699281911930375,0.8503301146849532,1.3732363528447504
0,0.1,150,0,6,1,0,1.3307387523734218,0.7047936919110787,1.1820111037341614,0.860352945328412,1.38853796125927
0,0.1,150,0,8,0,0,1.3331103535510853,0.7090804092354334,1.1654713593195045,0.8601534198328805,1.3751650306379573
0,0.1,150,0,8,1,0,1.3359486647148104,0.6933820452639764,1.1647942975515573,0.8546222754634071,1.3486271053323362
0,0.1,150,1,2,0,0,1.3244080224209545,0.731855059184297,1.1727535858974447,0.893759622118752,1.4623702416186504
0,0.1,150,1,2,1,0,1.3749572831017776,0.7785305448803536,1.1761864688248886,0.8927737576117225,1.4611254463013732
0,0.1,150,1,4,0,0,1.3248119404538825,0.718488918269384,1.1616132350939568,0.8764781495806646,1.4244230653535142
0,0.1,150,1,4,1,0,1.3267406358912799,0.719914649362895,1.1676688794267356,0.889456072015535,1.4189742670188115
0,0.1,150,1,6,0,0,1.3334313700493676,0.7310504859840095,1.1638752109405792,0.8478276919867281,1.4010029511380009
0,0.1,150,1,6,1,0,1.3344632312397908,0.7048179969672195,1.1564340086690426,0.8711277443880923,1.389709577685277
0,0.1,150,1,8,0,0,1.3490943113779839,0.702986922134589,1.1856162796720522,0.861589213146617,1.4008357286440885
