wgt_fx,wgt_fx_theta,ml_theta1,alg,0,1,2,3,4
0.0,0.0,0.00010103953826277698,1,0.0069177737296785505,0.0059693475002519075,0.006351490741271988,0.006171485076445219,0.006969041616824848
0.0,0.0,0.00011068650300265196,1,0.00693698479515392,0.005991095184285866,0.006370545976055509,0.006196240487402313,0.006988943511248444
0.0,0.0,0.00012125453221186722,1,0.0069580819608773565,0.006014731719123063,0.006393135600351124,0.006221682636963028,0.0070117154834641
0.0,0.0,0.00013283156647894532,1,0.006981744422683065,0.00604096865606134,0.006417729613804541,0.0062488269051781484,0.007036267811457601
0.0,0.0,0.00014551394270707207,1,0.007007669612684203,0.006069740984547282,0.006445589536745303,0.006279584029999487,0.0070625873167642255
0.0,0.0,0.00015940719577009068,1,0.007035987584143899,0.006101227841346938,0.0064753583589767325,0.006318213175961498,0.007091458380809755
0.0,0.0,0.0001746269367083065,1,0.007067500502555158,0.006135642520691487,0.0065079029561922255,0.00635611561697651,0.007123118209540506
0.0,0.0,0.0001912998147719034,1,0.007101036384729715,0.0061738483480292,0.0065432662390137765,0.006398771703754935,0.0071579811397784465
0.0,0.0,0.00020956457131750053,1,0.0071381839385488205,0.00621552779244971,0.0065834596265198,0.006442623549557689,0.007196853925695576
0.0,0.0,0.0002295731943277239,1,0.007179122586374077,0.006261982246884852,0.006627600572326616,0.006490262277287837,0.007241033652794927
0.0,0.0,0.0002514921831609885,1,0.007224222625048061,0.00631324727451062,0.006676355397664558,0.006542351850713378,0.007287362058701258
0.0,0.0,0.000275503934055955,1,0.007273981083567124,0.006369768879886583,0.006729813299165459,0.006600546354388091,0.007338697595118481
0.0,0.0,0.0003018082579199702,1,0.007328471463081443,0.00643203094130471,0.00678840797745198,0.0066645964584203955,0.007395285271661362
0.0,0.0,0.0003306240430315858,1,0.007388591621919008,0.006500452226964308,0.006852995684199121,0.006734350836248116,0.007457693356620701
0.0,0.0,0.00036219107649313587,1,0.007454973883510299,0.00657623801498856,0.006924593257594333,0.006811485811556639,0.007526535955132261
0.0,0.0,0.00039677203959036976,1,0.007528537851456032,0.006660046625460804,0.007003886846856976,0.006897440365909932,0.00760264814049621
0.0,0.0,0.0004346546936632921,1,0.007609958268389433,0.006752801512249236,0.007091744959617816,0.00699287440807478,0.007686940544230775
0.0,0.0,0.00047615427467766495,1,0.007700069982325007,0.006855545800554129,0.0071890308157065725,0.00709854364370815,0.00778021652983772
0.0,0.0,0.0005216161164233175,1,0.007800993478188253,0.006969361725169714,0.007296852482495241,0.0072182682647437746,0.00788352100659459
0.0,0.0,0.0005714185241678912,1,0.007911342227081567,0.007095593189923173,0.007416465423733884,0.007346987334017133,0.007998036098381263
0.0,0.0,0.0006259759226787852,1,0.008033811466812901,0.007235825274277819,0.007549337601666279,0.007490352644183988,0.008125029142328257
0.0,0.0,0.0006857423048091916,1,0.008169875518541264,0.0073911326469115815,0.007697179369210659,0.007649964171880883,0.008265845699168835
0.0,0.0,0.0007512150093452135,1,0.008321213135477077,0.0075649990743878095,0.007862187814869111,0.007828947114050279,0.008422424111637381
0.0,0.0,0.0008229388595509691,1,0.008489459313985809,0.007758850005650375,0.008045368613448553,0.00802546084804916,0.008596042452444289
0.0,0.0,0.0009015106968500891,1,0.008677019438808522,0.007975270867594484,0.008249765588433215,0.008244573486824707,0.008790709152699642
0.0,0.0,0.0009875843473700942,1,0.008886421469315968,0.008217097091408429,0.00847815002917577,0.0084892044481308,0.009008128820540053
0.0,0.0,0.0010818760626781555,1,0.00912053792461105,0.008487959383342712,0.00873337070140123,0.008762398512222623,0.009251365437506813
0.0,0.0,0.0011851704799826718,1,0.009382673062212701,0.008791704182125593,0.009019476700971505,0.009068474377282027,0.009524862272382594
0.0,0.0,0.0012983271513977628,1,0.0096766356059531,0.009132875778173143,0.009340615963505708,0.009411931583309018,0.009829588274976857
0.0,0.0,0.001422287696603171,1,0.010006824721286103,0.009516733388844591,0.009701677242342794,0.009797971384867757,0.010171637035312438
0.0,0.0,0.001558083638419579,1,0.01037833176398563,0.009949375647554264,0.01010832493883347,0.01023261819014391,0.01055616384999102
0.0,0.0,0.001706844986502136,1,0.010797060821705598,0.010437888228678149,0.01056713495742501,0.010722863486745927,0.01098940917596681
0.0,0.0,0.0018698096405803755,1,0.01126987165896405,0.010990519067969771,0.011085755895821645,0.011276836580402091,0.011478426357867017
0.0,0.0,0.002048333691492457,1,0.011804749384222647,0.011616925502997014,0.01167310046281236,0.011904007321743102,0.01203142271007976
0.0,0.0,0.002243902705732552,1,0.012411003122215299,0.012328219449814878,0.012339572978396414,0.012615427013689933,0.012657965835509648
0.0,0.0,0.002458144087414387,1,0.01309934633167628,0.013137484466385565,0.013097339963744188,0.013424014911108634,0.013369228878005766
0.0,0.0,0.0026928406205195357,1,0.013882778807591829,0.014060255649539041,0.013960652210341117,0.014344899185559402,0.01417828227407645
0.0,0.0,0.0029499453041206608,1,0.014776103367417907,0.014887013022075828,0.014887508151854354,0.015169312815136574,0.015100441061785812
0.0,0.0,0.0032315976040292378,1,0.015426887244198344,0.015427997077933757,0.015430008291292544,0.01571172718426746,0.01571551452172
0.0,0.0,0.0035401412561038973,1,0.016043812789609164,0.01604604593166064,0.016049621499127666,0.016331101093165445,0.01634039152469991
0.0,0.0,0.0038781437693674848,1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016949152542372878,0.016949152542372878
0.0,0.0,0.004248417791225686,1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016949152542372878,0.016949152542372878
0.0,0.0,0.0046540445125753255,1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016949152542372878,0.016949152542372878
0.0,0.0,0.00509839930756515,1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016949152542372878,0.016949152542372878
